sample_id,timestep,q0,q1,p0,p1,tau0,tau1
0,30,0.40740573,0.88890827,7.0485306,1.721425,0.2761354,0.42647427
0,31,0.4073212,0.8903023,7.0495453,1.7126493,0.27628842,0.42614016
0,32,0.40795124,0.88912904,7.054949,1.7128177,0.2764428,0.42580703
0,33,0.40832925,0.88932073,7.059431,1.712614,0.27659848,0.42547488
0,34,0.4083774,0.890077,7.0530205,1.7116871,0.27675554,0.42514372
0,35,0.40714693,0.88979304,7.048731,1.7164626,0.2769139,0.42481354
0,36,0.40788126,0.8890821,7.059553,1.7128153,0.27707362,0.42448437
0,37,0.40823042,0.8889922,7.0534763,1.7119622,0.27723464,0.42415622
0,38,0.40850258,0.88957536,7.0440254,1.7176204,0.27739698,0.42382905
0,39,0.40832424,0.88880575,7.047888,1.715055,0.27756065,0.4235029
0,40,0.40822124,0.88923824,7.0468082,1.715105,0.2777256,0.42317772
0,41,0.40957248,0.8888818,7.049423,1.716547,0.27789184,0.4228536
0,42,0.40984797,0.88881886,7.0543365,1.7160101,0.2780594,0.42253047
0,43,0.40921843,0.88816416,7.047947,1.714756,0.27822822,0.42220837
0,44,0.4096557,0.8886212,7.044712,1.7130685,0.27839833,0.42188728
0,45,0.40897405,0.88822424,7.0563736,1.7143807,0.27856973,0.42156723
0,46,0.409438,0.8882383,7.043335,1.7147999,0.27874237,0.4212482
0,47,0.41021836,0.8885194,7.0572643,1.713531,0.27891627,0.4209302
0,48,0.41069412,0.88830054,7.0495987,1.710804,0.27909145,0.42061323
0,49,0.41019416,0.8882426,7.054207,1.7161546,0.27926785,0.42029732
0,50,0.41047,0.88811314,7.0538635,1.7126565,0.2794455,0.41998243
0,51,0.4104662,0.88789713,7.0522137,1.7125931,0.2796244,0.4196686
0,52,0.4109279,0.88729775,7.056036,1.7153616,0.27980453,0.4193558
0,53,0.41138256,0.88842547,7.050026,1.7174892,0.27998587,0.41904408
0,54,0.4110179,0.88756645,7.059496,1.7157125,0.2801684,0.4187334
0,55,0.41075194,0.88802516,7.06118,1.7156477,0.2803522,0.41842377
0,56,0.4115616,0.887941,7.045105,1.7148685,0.28053716,0.4181152
0,57,0.41076922,0.8870994,7.05414,1.7142391,0.28072333,0.4178077
0,58,0.41187036,0.88777745,7.0583477,1.7154169,0.2809107,0.41750127
0,59,0.41225266,0.88702667,7.0412483,1.7168174,0.28109926,0.4171959
0,60,0.41178584,0.8870455,7.0553493,1.7149487,0.28128898,0.4168916
0,61,0.41231322,0.8874899,7.0493164,1.713655,0.28147987,0.41658837
0,62,0.41213405,0.8876437,7.061754,1.7158127,0.2816719,0.41628623
0,63,0.41205466,0.88744485,7.056673,1.7147746,0.28186515,0.41598517
0,64,0.4132725,0.8866738,7.0493107,1.7157731,0.28205952,0.41568518
0,65,0.41309333,0.88691056,7.055193,1.7166233,0.28225502,0.4153863
0,66,0.41351116,0.88615143,7.050308,1.7122488,0.28245166,0.41508847
0,67,0.41351664,0.88578165,7.0462627,1.712604,0.28264946,0.41479176
0,68,0.41343462,0.886001,7.0547066,1.716917,0.28284836,0.41449612
0,69,0.4140371,0.8864857,7.054352,1.7168484,0.28304836,0.41420162
0,70,0.41449642,0.8859304,7.0633316,1.7159429,0.2832495,0.41390818
0,71,0.4145379,0.8859347,7.049038,1.7173934,0.28345174,0.41361585
0,72,0.41419363,0.8854929,7.0600452,1.7150431,0.28365508,0.41332465
0,73,0.414976,0.88624465,7.059477,1.7112918,0.2838595,0.41303453
0,74,0.41386926,0.8861033,7.059435,1.7152038,0.284065,0.41274554
0,75,0.41425264,0.8860339,7.0441074,1.7121005,0.28427157,0.41245764
0,76,0.4149753,0.885712,7.047655,1.716342,0.28447923,0.41217086
0,77,0.41508317,0.8860208,7.055872,1.7134271,0.28468794,0.4118852
0,78,0.41459632,0.88592494,7.0657578,1.715261,0.28489769,0.41160065
0,79,0.4156915,0.88552773,7.060108,1.7155933,0.2851085,0.41131726
0,80,0.4151051,0.8855053,7.053793,1.715395,0.28532034,0.41103494
0,81,0.41543698,0.8852688,7.056095,1.7122707,0.28553322,0.4107538
0,82,0.41538513,0.8850571,7.0606174,1.7148099,0.28574714,0.41047376
0,83,0.41606927,0.8852693,7.060526,1.7108798,0.28596207,0.41019484
0,84,0.41588068,0.88511145,7.0532284,1.7123742,0.286178,0.4099171
0,85,0.41562438,0.8849162,7.055212,1.7135878,0.28639495,0.40964046
0,86,0.41663516,0.88536894,7.050194,1.7129927,0.28661287,0.40936497
0,87,0.41593373,0.8855611,7.0588512,1.7169585,0.2868318,0.4090906
0,88,0.41718245,0.88467586,7.0613213,1.7141681,0.2870517,0.4088174
0,89,0.41717017,0.88406074,7.053772,1.7167883,0.2872726,0.40854535
0,90,0.41715455,0.8849486,7.04998,1.7136092,0.28749445,0.40827444
0,91,0.41635728,0.88446033,7.052845,1.7171617,0.28771728,0.40800467
0,92,0.4172665,0.8847722,7.049019,1.7142444,0.28794104,0.40773606
0,93,0.41721058,0.88475287,7.0579853,1.7127619,0.28816575,0.40746862
0,94,0.41737998,0.8840693,7.0549335,1.7123737,0.28839138,0.4072023
0,95,0.41803253,0.8836361,7.0709896,1.7172837,0.28861797,0.40693718
0,96,0.41760147,0.8849019,7.0572815,1.7143474,0.28884545,0.4066732
0,97,0.41775823,0.8839015,7.0602245,1.7143393,0.28907388,0.40641037
0,98,0.41769016,0.88308394,7.0486813,1.7144747,0.28930318,0.40614873
0,99,0.41854465,0.88377655,7.0578403,1.7157145,0.2895334,0.40588823
1,0,0.5295243,-0.48148578,11.3829155,4.0871186,0.21677358,0.06542955
1,1,0.5296459,-0.48119634,11.385502,4.087688,0.21716641,0.06532742
1,2,0.52981293,-0.4812345,11.384514,4.0874515,0.21755894,0.06522873
1,3,0.5298952,-0.4807542,11.384188,4.0875764,0.21795115,0.0651335
1,4,0.53017163,-0.4804685,11.386724,4.0887036,0.21834308,0.06504171
1,5,0.530241,-0.4802096,11.38546,4.08818,0.2187347,0.06495338
1,6,0.5303776,-0.48010242,11.385437,4.0881143,0.21912602,0.06486851
1,7,0.53048754,-0.47981143,11.386337,4.089169,0.21951702,0.0647871
1,8,0.53048205,-0.47972953,11.384769,4.0888066,0.21990772,0.06470915
1,9,0.5306827,-0.4793681,11.384365,4.0886893,0.22029808,0.06463466
1,10,0.5306817,-0.4791764,11.385242,4.0888734,0.22068813,0.06456364
1,11,0.53084874,-0.47892785,11.38542,4.0893826,0.22107786,0.064496085
1,12,0.53092074,-0.47872943,11.385994,4.088775,0.22146726,0.064431995
1,13,0.5310738,-0.47848332,11.3846855,4.089332,0.22185633,0.064371385
1,14,0.5312592,-0.4782157,11.386513,4.090942,0.22224505,0.064314246
1,15,0.53135264,-0.47800678,11.386652,4.0900865,0.22263345,0.06426058
1,16,0.53153753,-0.47765625,11.385838,4.0907235,0.2230215,0.06421039
1,17,0.53155005,-0.4774438,11.384453,4.0904517,0.22340922,0.064163685
1,18,0.5316168,-0.47723997,11.383764,4.09092,0.22379658,0.06412046
1,19,0.5318134,-0.4769535,11.385649,4.0909963,0.22418359,0.06408071
1,20,0.5319965,-0.47666973,11.385881,4.09154,0.22457023,0.064044446
1,21,0.5321785,-0.47663635,11.3848,4.091744,0.22495653,0.06401166
1,22,0.53235805,-0.47626716,11.384766,4.092088,0.22534247,0.063982375
1,23,0.5323776,-0.47617316,11.385336,4.092302,0.22572802,0.06395657
1,24,0.5326587,-0.47573364,11.388767,4.092134,0.22611323,0.06393426
1,25,0.5325496,-0.4755684,11.384003,4.0929494,0.22649805,0.06391543
1,26,0.53264475,-0.47531486,11.384155,4.0927033,0.2268825,0.0639001
1,27,0.5327592,-0.47504836,11.384733,4.0929027,0.22726656,0.06388826
1,28,0.5330043,-0.47485185,11.384573,4.0930686,0.22765025,0.063879915
1,29,0.53301287,-0.47455186,11.384377,4.093138,0.22803356,0.06387507
1,30,0.5332402,-0.47421008,11.38599,4.0939107,0.22841647,0.063873716
1,31,0.533283,-0.47418487,11.386412,4.0942464,0.22879899,0.06387586
1,32,0.53337014,-0.47389352,11.384485,4.0939345,0.22918111,0.0638815
1,33,0.5334768,-0.47381967,11.38509,4.0942473,0.22956283,0.06389064
1,34,0.53348315,-0.4734161,11.38418,4.093512,0.22994415,0.06390329
1,35,0.53368616,-0.47324568,11.38455,4.094482,0.23032506,0.06391943
1,36,0.5339184,-0.4729035,11.3860855,4.0952706,0.23070556,0.06393908
1,37,0.53408766,-0.47268444,11.385181,4.0952277,0.23108564,0.06396223
1,38,0.53415656,-0.4725322,11.385498,4.095032,0.23146532,0.06398888
1,39,0.53426635,-0.47231525,11.386408,4.0956683,0.23184457,0.06401903
1,40,0.53445435,-0.47204125,11.38623,4.0963798,0.23222339,0.06405269
1,41,0.5345571,-0.47175395,11.386379,4.0960402,0.23260179,0.06408986
1,42,0.5346365,-0.47155148,11.385475,4.0959783,0.23297976,0.06413053
1,43,0.5347588,-0.47139376,11.386045,4.0960736,0.2333573,0.064174704
1,44,0.5347936,-0.47105026,11.385996,4.0963845,0.2337344,0.06422239
1,45,0.53486216,-0.47088587,11.385427,4.0966306,0.23411106,0.06427357
1,46,0.53503096,-0.4705814,11.385027,4.0969663,0.23448727,0.064328276
1,47,0.5352522,-0.47039402,11.386248,4.097318,0.23486303,0.06438648
1,48,0.53537154,-0.47020912,11.386631,4.098149,0.23523834,0.064448185
1,49,0.5354948,-0.46990627,11.385912,4.097235,0.2356132,0.06451341
1,50,0.5354744,-0.46960074,11.383276,4.0980334,0.23598759,0.06458213
1,51,0.535602,-0.46945179,11.384565,4.098289,0.23636153,0.064654365
1,52,0.5357635,-0.46918303,11.38382,4.0984483,0.236735,0.0647301
1,53,0.535998,-0.46892935,11.385752,4.098516,0.237108,0.06480935
1,54,0.53615415,-0.46876818,11.384981,4.098867,0.23748054,0.064892106
1,55,0.5361563,-0.46835643,11.386293,4.099337,0.23785259,0.06497837
1,56,0.53625464,-0.46825677,11.387325,4.0990386,0.23822416,0.06506814
1,57,0.53631485,-0.46788448,11.386139,4.0994344,0.23859526,0.065161414
1,58,0.536435,-0.46759045,11.3846,4.099459,0.23896587,0.0652582
1,59,0.53657925,-0.46740276,11.384874,4.0993295,0.23933598,0.06535848
1,60,0.5367192,-0.46724635,11.387787,4.0989356,0.2397056,0.06546228
1,61,0.53685915,-0.46699506,11.385649,4.100124,0.24007474,0.06556958
1,62,0.5369483,-0.46678632,11.385391,4.1000733,0.24044338,0.065680385
1,63,0.5372342,-0.46667272,11.387524,4.1003222,0.2408115,0.06579469
1,64,0.537287,-0.4662767,11.387831,4.1013436,0.24117912,0.0659125
1,65,0.5373454,-0.46614212,11.387457,4.1009088,0.24154623,0.06603382
1,66,0.5375066,-0.4657879,11.38583,4.1014094,0.24191283,0.06615864
1,67,0.53757274,-0.46554255,11.38586,4.1019206,0.24227892,0.06628695
1,68,0.53764033,-0.46539003,11.384069,4.101784,0.24264447,0.066418774
1,69,0.53783,-0.46522683,11.388393,4.1017184,0.24300951,0.06655409
1,70,0.5379262,-0.46481907,11.384695,4.102594,0.24337402,0.0666929
1,71,0.53807855,-0.46451432,11.385376,4.1030555,0.24373801,0.066835225
1,72,0.5381285,-0.464418,11.385801,4.102979,0.24410145,0.06698103
1,73,0.53831315,-0.46407777,11.385338,4.103822,0.24446437,0.06713034
1,74,0.53838444,-0.46392316,11.38493,4.1038804,0.24482673,0.067283146
1,75,0.5382606,-0.46358687,11.382647,4.102899,0.24518856,0.06743944
1,76,0.53861475,-0.46340913,11.386459,4.1037087,0.24554984,0.06759923
1,77,0.5385649,-0.4630968,11.3851185,4.1037774,0.24591057,0.06776251
1,78,0.5387833,-0.4629119,11.385691,4.1035895,0.24627075,0.067929275
1,79,0.53901744,-0.4626034,11.387207,4.1046014,0.24663036,0.068099536
1,80,0.5392202,-0.46246243,11.387613,4.1050563,0.24698941,0.068273276
1,81,0.539322,-0.4622823,11.389015,4.1051984,0.2473479,0.06845051
1,82,0.5393789,-0.46188635,11.387224,4.105704,0.24770582,0.068631224
1,83,0.5394851,-0.46172458,11.386744,4.1054463,0.24806318,0.068815425
1,84,0.53962207,-0.46164352,11.386711,4.105622,0.24841996,0.0690031
1,85,0.5398389,-0.4612307,11.387817,4.106108,0.24877615,0.06919426
1,86,0.5398828,-0.4611324,11.387646,4.1060777,0.24913177,0.06938889
1,87,0.5400262,-0.4609102,11.389162,4.1061444,0.24948679,0.069587
1,88,0.53998923,-0.4605024,11.38674,4.105846,0.24984124,0.06978859
1,89,0.5401199,-0.46030873,11.386919,4.106931,0.2501951,0.069993645
1,90,0.54025424,-0.4599982,11.387667,4.106939,0.25054833,0.07020217
1,91,0.5404147,-0.4598109,11.388163,4.107758,0.250901,0.07041417
1,92,0.54057205,-0.45953637,11.387436,4.107678,0.25125307,0.07062963
1,93,0.5406184,-0.45919514,11.387188,4.107282,0.2516045,0.070848554
1,94,0.5407791,-0.45898473,11.387924,4.107861,0.25195536,0.07107095
1,95,0.54085433,-0.45876563,11.38681,4.1080813,0.2523056,0.071296796
1,96,0.54092,-0.458638,11.388851,4.108401,0.2526552,0.0715261
1,97,0.5412142,-0.4583159,11.38785,4.107963,0.2530042,0.07175887
1,98,0.5411389,-0.45804936,11.388781,4.108599,0.25335255,0.07199508
1,99,0.5412009,-0.45774615,11.386736,4.1090407,0.25370032,0.07223475
2,0,-0.27403474,0.12077272,2.7071972,0.7510171,-0.570985,-0.010316873
2,1,-0.27426028,0.1198858,2.7087822,0.75170803,-0.5716949,-0.011020052
2,2,-0.27445692,0.11999118,2.7263126,0.7515774,-0.5724068,-0.0117238825
2,3,-0.27422994,0.11983788,2.7146378,0.7534318,-0.57312065,-0.01242836
2,4,-0.27398205,0.11979747,2.7167778,0.7525997,-0.5738365,-0.013133481
2,5,-0.2742046,0.11961377,2.723463,0.75269127,-0.5745543,-0.013839243
2,6,-0.2737729,0.120064974,2.715519,0.75464106,-0.57527405,-0.01454564
2,7,-0.2740475,0.120088816,2.7184296,0.7500024,-0.5759958,-0.01525267
2,8,-0.27394807,0.12018621,2.717598,0.7522626,-0.57671946,-0.015960328
2,9,-0.27338552,0.11952603,2.7115822,0.7534509,-0.5774451,-0.016668612
2,10,-0.2740767,0.11973071,2.7129688,0.75406647,-0.5781726,-0.017377516
2,11,-0.27373952,0.11970389,2.713768,0.75303936,-0.57890207,-0.018087039
2,12,-0.2734484,0.11968601,2.7127686,0.7521038,-0.5796334,-0.018797174
2,13,-0.27363896,0.12006092,2.7126179,0.753891,-0.5803667,-0.01950792
2,14,-0.27334756,0.11972141,2.709608,0.7521019,-0.58110183,-0.020219272
2,15,-0.27308512,0.118698,2.7131538,0.75019073,-0.58183885,-0.020931227
2,16,-0.27358562,0.119014025,2.713234,0.7514677,-0.58257776,-0.02164378
2,17,-0.27386332,0.119497776,2.710846,0.7528715,-0.58331853,-0.022356927
2,18,-0.27327526,0.119565725,2.711052,0.75100994,-0.5840612,-0.023070665
2,19,-0.27349502,0.11914313,2.7071667,0.75321865,-0.58480567,-0.023784991
2,20,-0.27289438,0.11948335,2.7215157,0.75109625,-0.585552,-0.0244999
2,21,-0.27290165,0.11922133,2.717081,0.7531414,-0.5863002,-0.02521539
2,22,-0.27260405,0.11954653,2.7188358,0.75147104,-0.58705014,-0.025931453
2,23,-0.2728148,0.11868,2.7154922,0.7526808,-0.58780193,-0.02664809
2,24,-0.27300483,0.11907709,2.7136154,0.750762,-0.5885555,-0.027365293
2,25,-0.27326876,0.1191777,2.7092113,0.7527261,-0.58931094,-0.028083062
2,26,-0.2724383,0.11898756,2.710392,0.7516699,-0.5900681,-0.02880139
2,27,-0.27245378,0.11881828,2.7136478,0.75224495,-0.59082705,-0.029520275
2,28,-0.272552,0.11900532,2.7096424,0.7539153,-0.5915878,-0.030239712
2,29,-0.272312,0.11912751,2.7128792,0.75207376,-0.5923503,-0.0309597
2,30,-0.27253866,0.119193554,2.710518,0.751606,-0.59311455,-0.03168023
2,31,-0.27247185,0.11846495,2.7043018,0.75117207,-0.59388053,-0.032401305
2,32,-0.27244592,0.1186707,2.7144985,0.75193024,-0.59464824,-0.033122912
2,33,-0.2721724,0.1185472,2.7196636,0.75430155,-0.5954177,-0.033845056
2,34,-0.27223408,0.11848891,2.7177944,0.7532797,-0.59618884,-0.03456773
2,35,-0.2724508,0.11884868,2.7145176,0.7517824,-0.5969617,-0.035290927
2,36,-0.2721029,0.1182214,2.7155647,0.75418186,-0.59773624,-0.036014646
2,37,-0.27191246,0.11852467,2.7102318,0.7515788,-0.5985125,-0.036738884
2,38,-0.27203333,0.11847699,2.7096405,0.7523308,-0.5992904,-0.03746363
2,39,-0.2723391,0.11846411,2.7149563,0.7523246,-0.60006994,-0.038188893
2,40,-0.27202272,0.11783445,2.712555,0.7525625,-0.60085124,-0.03891466
2,41,-0.2714991,0.117798686,2.7086563,0.7505293,-0.6016341,-0.03964093
2,42,-0.2718802,0.11803746,2.7077122,0.7516265,-0.60241866,-0.040367696
2,43,-0.27204645,0.11807215,2.7139664,0.75365734,-0.6032048,-0.041094955
2,44,-0.27150178,0.11764097,2.7148056,0.75081825,-0.6039926,-0.04182271
2,45,-0.2716654,0.11754894,2.7078342,0.7520094,-0.604782,-0.042550944
2,46,-0.27150702,0.11797929,2.7097054,0.7525654,-0.605573,-0.043279663
2,47,-0.2712515,0.11786103,2.7073574,0.751811,-0.60636556,-0.044008862
2,48,-0.27108186,0.11742103,2.7049408,0.7517872,-0.60715973,-0.044738535
2,49,-0.27140826,0.11756134,2.70755,0.753778,-0.6079555,-0.045468677
2,50,-0.27092326,0.11788452,2.7113895,0.7534871,-0.60875285,-0.04619929
2,51,-0.27123612,0.11752355,2.714241,0.75243425,-0.6095517,-0.046930358
2,52,-0.27136117,0.11700201,2.7147236,0.7503605,-0.6103521,-0.04766189
2,53,-0.2706657,0.11734855,2.7163754,0.74886227,-0.6111541,-0.048393875
2,54,-0.27109373,0.1173048,2.7102966,0.7536578,-0.61195755,-0.04912631
2,55,-0.2708602,0.11738765,2.7071896,0.7516589,-0.6127626,-0.049859192
2,56,-0.27080452,0.117512226,2.7080898,0.7538848,-0.6135691,-0.050592516
2,57,-0.27072698,0.11765754,2.7134972,0.75237894,-0.6143771,-0.05132628
2,58,-0.27024573,0.11666632,2.711073,0.75192213,-0.6151866,-0.052060477
2,59,-0.27031952,0.116639376,2.712473,0.752439,-0.61599755,-0.052795105
2,60,-0.27060807,0.11673677,2.7039948,0.7531891,-0.61680996,-0.05353016
2,61,-0.27051848,0.117002964,2.7029324,0.75115347,-0.61762387,-0.054265637
2,62,-0.27015567,0.11724138,2.7056942,0.7530551,-0.61843926,-0.05500153
2,63,-0.27050483,0.1175096,2.708765,0.75205135,-0.619256,-0.055737842
2,64,-0.2700981,0.11730051,2.713766,0.751914,-0.6200743,-0.056474563
2,65,-0.27005553,0.117048025,2.705267,0.75243044,-0.6208939,-0.05721169
2,66,-0.27040863,0.11690152,2.7065773,0.74904156,-0.62171495,-0.05794922
2,67,-0.27008957,0.11667287,2.7083607,0.75237846,-0.6225374,-0.058687147
2,68,-0.27045155,0.116355896,2.7056408,0.7532668,-0.62336123,-0.05942547
2,69,-0.26957297,0.11660755,2.7071247,0.7539849,-0.62418646,-0.06016418
2,70,-0.26990193,0.11634207,2.7118225,0.7511115,-0.62501305,-0.06090328
2,71,-0.26953965,0.116786,2.7076817,0.7479496,-0.625841,-0.06164276
2,72,-0.27050698,0.11622846,2.7103004,0.7516155,-0.6266703,-0.06238262
2,73,-0.26940036,0.11653876,2.7006264,0.752615,-0.62750095,-0.06312285
2,74,-0.2697358,0.116668105,2.7089272,0.7507057,-0.6283329,-0.063863456
2,75,-0.26957208,0.11620438,2.7041836,0.75358295,-0.62916625,-0.064604424
2,76,-0.26959264,0.11626816,2.706705,0.75157785,-0.6300008,-0.06534575
2,77,-0.2695471,0.11534035,2.7127934,0.75191784,-0.6308367,-0.06608744
2,78,-0.26976466,0.1163646,2.7125683,0.7498436,-0.63167393,-0.06682948
2,79,-0.26938254,0.11602795,2.7095642,0.75105953,-0.63251245,-0.06757187
2,80,-0.26906824,0.11591816,2.7027836,0.75371647,-0.63335216,-0.068314604
2,81,-0.26929355,0.116291165,2.7085342,0.7524009,-0.6341932,-0.06905768
2,82,-0.26933265,0.115458846,2.7123203,0.74996424,-0.63503546,-0.0698011
2,83,-0.2686262,0.11600435,2.709961,0.7519617,-0.635879,-0.07054485
2,84,-0.26895493,0.115327835,2.704195,0.7516346,-0.6367237,-0.07128892
2,85,-0.26901233,0.11570203,2.708458,0.75220346,-0.63756967,-0.07203332
2,86,-0.26909548,0.11584568,2.7126923,0.74917364,-0.6384168,-0.072778046
2,87,-0.26850444,0.115178585,2.7049255,0.7529206,-0.6392652,-0.07352308
2,88,-0.26867008,0.11609769,2.7040043,0.7495885,-0.6401147,-0.07426843
2,89,-0.26874727,0.115911126,2.7069836,0.75054455,-0.64096546,-0.07501409
2,90,-0.26831853,0.11555922,2.7055054,0.751328,-0.6418174,-0.07576005
2,91,-0.26841688,0.11541128,2.704256,0.7522421,-0.64267045,-0.07650632
2,92,-0.26835376,0.11526346,2.7060013,0.752254,-0.64352465,-0.07725288
2,93,-0.26846814,0.11567283,2.7032242,0.75222445,-0.64438,-0.077999726
2,94,-0.26828927,0.11483145,2.7107906,0.74957895,-0.6452365,-0.07874687
2,95,-0.26836103,0.11417627,2.7040348,0.75200224,-0.6460941,-0.07949429
2,96,-0.2686203,0.11451948,2.7071056,0.7497053,-0.6469528,-0.08024199
2,97,-0.26805007,0.11511719,2.7030487,0.75180435,-0.6478126,-0.080989964
2,98,-0.26816273,0.114907146,2.7004051,0.7498107,-0.6486735,-0.08173822
2,99,-0.26856786,0.115125656,2.7093544,0.7489095,-0.6495354,-0.08248673
3,0,-0.27312046,0.9729773,-0.82183456,0.11117411,0.15972193,0.18620797
3,1,-0.27342147,0.97341263,-0.81847954,0.11152172,0.15827556,0.1867495
3,2,-0.27322382,0.97372305,-0.82815456,0.10808945,0.15682898,0.18728766
3,3,-0.27302575,0.97427404,-0.8196192,0.11136246,0.15538225,0.18782245
3,4,-0.27264363,0.97414315,-0.81766033,0.11173344,0.15393536,0.18835384
3,5,-0.27296054,0.9741584,-0.8297157,0.1114583,0.1524883,0.18888186
3,6,-0.27326334,0.97468364,-0.8226166,0.11364317,0.15104112,0.18940647
3,7,-0.27321362,0.97471154,-0.81927013,0.11057758,0.14959383,0.18992771
3,8,-0.27280408,0.9744512,-0.82024956,0.1122427,0.14814642,0.19044554
3,9,-0.27300715,0.97475374,-0.8314333,0.11110115,0.1466989,0.19095996
3,10,-0.27313036,0.97469985,-0.81557083,0.111521244,0.14525133,0.191471
3,11,-0.27330494,0.97495925,-0.8158951,0.11263418,0.14380367,0.19197862
3,12,-0.272339,0.9742309,-0.8250179,0.11247206,0.14235596,0.19248281
3,13,-0.2735713,0.97530115,-0.82508945,0.11470318,0.14090823,0.19298361
3,14,-0.2732725,0.97434485,-0.83261776,0.113536835,0.13946044,0.19348098
3,15,-0.2734058,0.9748405,-0.8236227,0.1121974,0.13801266,0.19397494
3,16,-0.27330905,0.97590196,-0.82174397,0.10936499,0.13656488,0.19446547
3,17,-0.2738515,0.9748372,-0.8164396,0.113247395,0.1351171,0.19495256
3,18,-0.27324766,0.97570837,-0.81962776,0.112109184,0.13366935,0.19543624
3,19,-0.2732544,0.9755064,-0.8251276,0.10959005,0.13222164,0.19591647
3,20,-0.2731151,0.97554743,-0.8205147,0.1138134,0.13077398,0.19639327
3,21,-0.27262735,0.9750501,-0.8192024,0.115011215,0.12932639,0.19686662
3,22,-0.27327472,0.97552335,-0.8130455,0.113856316,0.12787887,0.19733652
3,23,-0.27399063,0.9759177,-0.83211994,0.11109638,0.12643145,0.19780299
3,24,-0.27391887,0.97626126,-0.8324995,0.11252642,0.12498413,0.198266
3,25,-0.27280992,0.97646415,-0.8337107,0.11237049,0.12353694,0.19872557
3,26,-0.27467334,0.9757694,-0.82535744,0.11204767,0.12208987,0.19918166
3,27,-0.27393955,0.9767736,-0.8226156,0.110060215,0.12064295,0.19963431
3,28,-0.27349305,0.9762572,-0.81964874,0.11322212,0.11919619,0.2000835
3,29,-0.27345157,0.97656476,-0.821084,0.10992193,0.1177496,0.2005292
3,30,-0.2734223,0.97587264,-0.82295513,0.10919905,0.1163032,0.20097145
3,31,-0.273086,0.9764303,-0.82954216,0.1117301,0.11485699,0.20141022
3,32,-0.27355206,0.9766387,-0.8170366,0.11528015,0.113410994,0.20184553
3,33,-0.2740779,0.9767443,-0.81831264,0.11351919,0.111965224,0.20227735
3,34,-0.2739656,0.97727334,-0.819726,0.11517477,0.11051969,0.20270568
3,35,-0.27422184,0.9772469,-0.8211851,0.116072655,0.10907441,0.20313054
3,36,-0.27364492,0.9768828,-0.8287239,0.11325884,0.10762939,0.20355192
3,37,-0.27485895,0.9763516,-0.8253021,0.11153078,0.10618465,0.2039698
3,38,-0.27401268,0.9767462,-0.81520176,0.11558676,0.104740195,0.2043842
3,39,-0.27401054,0.97736514,-0.8182268,0.1115489,0.10329605,0.20479509
3,40,-0.27416623,0.9772905,-0.81720924,0.11286974,0.10185222,0.2052025
3,41,-0.27373862,0.9771286,-0.8266821,0.1133399,0.10040872,0.2056064
3,42,-0.27468038,0.9771737,-0.8131275,0.114911556,0.09896556,0.20600681
