sample_id,timestep,q0,q1,p0,p1,tau0,tau1
1,27,0.53276074,-0.47489083,11.381943,4.092273,0.22726656,0.06388826
1,28,0.5327847,-0.47478628,11.38377,4.0923944,0.22765025,0.063879915
1,29,0.53290224,-0.47444743,11.383259,4.09261,0.22803356,0.06387507
1,30,0.53312063,-0.4742269,11.382637,4.092692,0.22841647,0.063873716
1,31,0.53320587,-0.4739412,11.384607,4.093167,0.22879899,0.06387586
1,32,0.5333147,-0.4737723,11.381878,4.0932164,0.22918111,0.0638815
1,33,0.5334121,-0.47350842,11.38406,4.0937915,0.22956283,0.06389064
1,34,0.5335641,-0.47322798,11.38323,4.0937667,0.22994415,0.06390329
1,35,0.5337709,-0.47301424,11.384544,4.0940347,0.23032506,0.06391943
1,36,0.53381634,-0.47280866,11.386654,4.0942426,0.23070556,0.06393908
1,37,0.5340072,-0.47252345,11.385143,4.0942016,0.23108564,0.06396223
1,38,0.53399634,-0.47240365,11.385555,4.0945964,0.23146532,0.06398888
1,39,0.53411293,-0.47203976,11.384697,4.0948453,0.23184457,0.06401903
1,40,0.53421926,-0.47194892,11.385319,4.0946,0.23222339,0.06405269
1,41,0.5343833,-0.471659,11.38401,4.095307,0.23260179,0.06408986
1,42,0.5345298,-0.47141123,11.384172,4.094991,0.23297976,0.06413053
1,43,0.53473353,-0.47108263,11.386951,4.0955853,0.2333573,0.064174704
1,44,0.53475595,-0.4709003,11.384502,4.095452,0.2337344,0.06422239
1,45,0.53493285,-0.47066426,11.385307,4.0960317,0.23411106,0.06427357
1,46,0.53498435,-0.47044826,11.38489,4.096351,0.23448727,0.064328276
1,47,0.5351368,-0.470186,11.384464,4.0965753,0.23486303,0.06438648
1,48,0.53524804,-0.4699707,11.3835945,4.096663,0.23523834,0.064448185
1,49,0.53533816,-0.46967727,11.3845825,4.097264,0.2356132,0.06451341
1,50,0.5355029,-0.4694596,11.383982,4.09683,0.23598759,0.06458213
1,51,0.5356467,-0.46931195,11.385208,4.0977454,0.23636153,0.064654365
1,52,0.5356941,-0.4689619,11.384083,4.0975213,0.236735,0.0647301
1,53,0.53586555,-0.46886176,11.386412,4.097749,0.237108,0.06480935
1,54,0.53592765,-0.46856606,11.383919,4.097612,0.23748054,0.064892106
1,55,0.5361062,-0.46833378,11.383982,4.0982585,0.23785259,0.06497837
1,56,0.5361271,-0.46801263,11.383797,4.0980973,0.23822416,0.06506814
1,57,0.53645587,-0.4678445,11.384846,4.098597,0.23859526,0.065161414
1,58,0.53646517,-0.46757174,11.383944,4.098799,0.23896587,0.0652582
1,59,0.5366411,-0.46738964,11.383774,4.098826,0.23933598,0.06535848
1,60,0.5366461,-0.46703863,11.384588,4.0989633,0.2397056,0.06546228
1,61,0.53676736,-0.46691495,11.38451,4.0991254,0.24007474,0.06556958
1,62,0.5369034,-0.46655822,11.385134,4.0998845,0.24044338,0.065680385
1,63,0.5370395,-0.46639234,11.385185,4.100102,0.2408115,0.06579469
1,64,0.53711724,-0.46605778,11.385223,4.1006083,0.24117912,0.0659125
1,65,0.53727114,-0.46587133,11.3850155,4.1004434,0.24154623,0.06603382
1,66,0.53727293,-0.46553707,11.384506,4.1008496,0.24191283,0.06615864
1,67,0.53748083,-0.46536386,11.38628,4.100796,0.24227892,0.06628695
1,68,0.53752935,-0.46516824,11.384369,4.1016164,0.24264447,0.066418774
1,69,0.53769684,-0.46493733,11.389053,4.101382,0.24300951,0.06655409
1,70,0.53779626,-0.46463132,11.38443,4.101998,0.24337402,0.0666929
1,71,0.53802717,-0.46448463,11.387325,4.1015573,0.24373801,0.066835225
1,72,0.53804374,-0.4641809,11.384411,4.102384,0.24410145,0.06698103
1,73,0.5381837,-0.46395242,11.38471,4.102301,0.24446437,0.06713034
1,74,0.5382701,-0.4636824,11.384745,4.102679,0.24482673,0.067283146
1,75,0.53846157,-0.4635784,11.383245,4.102656,0.24518856,0.06743944
1,76,0.5385878,-0.46327615,11.385466,4.1027875,0.24554984,0.06759923
1,77,0.5386747,-0.4630885,11.383396,4.1032186,0.24591057,0.06776251
1,78,0.5387902,-0.46279496,11.385635,4.103434,0.24627075,0.067929275
1,79,0.5389358,-0.4624672,11.383877,4.103479,0.24663036,0.068099536
1,80,0.53897095,-0.46231967,11.386261,4.1036286,0.24698941,0.068273276
1,81,0.539057,-0.462003,11.384752,4.10385,0.2473479,0.06845051
1,82,0.53918076,-0.46185356,11.386484,4.104093,0.24770582,0.068631224
1,83,0.5393803,-0.46152526,11.385227,4.104359,0.24806318,0.068815425
1,84,0.5394399,-0.4613883,11.386551,4.1048017,0.24841996,0.0690031
1,85,0.5395943,-0.46099865,11.3847885,4.1049695,0.24877615,0.06919426
1,86,0.5396669,-0.46084642,11.386646,4.1048493,0.24913177,0.06938889
1,87,0.5398333,-0.4605354,11.3859825,4.1054034,0.24948679,0.069587
1,88,0.5398797,-0.4604364,11.3869095,4.105496,0.24984124,0.06978859
1,89,0.540069,-0.46009642,11.386154,4.1057487,0.2501951,0.069993645
1,90,0.54013515,-0.45996857,11.386755,4.105822,0.25054833,0.07020217
1,91,0.54029083,-0.4596507,11.385586,4.106337,0.250901,0.07041417
1,92,0.54039407,-0.4594828,11.38633,4.1063333,0.25125307,0.07062963
1,93,0.5405576,-0.4592061,11.385633,4.1069894,0.2516045,0.070848554
1,94,0.54061925,-0.45891082,11.385902,4.106893,0.25195536,0.07107095
1,95,0.54063904,-0.45868254,11.385586,4.107243,0.2523056,0.071296796
1,96,0.5407958,-0.45846015,11.384426,4.1072135,0.2526552,0.0715261
1,97,0.5409398,-0.45820296,11.385815,4.1073728,0.2530042,0.07175887
1,98,0.54100466,-0.45793474,11.383154,4.1073155,0.25335255,0.07199508
1,99,0.5411732,-0.45775735,11.382553,4.107573,0.25370032,0.07223475
2,0,-0.2747401,0.120890856,2.7100906,0.751554,-0.570985,-0.010316873
2,1,-0.2747587,0.12087309,2.7120686,0.75143576,-0.5716949,-0.011020052
2,2,-0.2745384,0.12073851,2.7202415,0.7520728,-0.5724068,-0.0117238825
2,3,-0.27466208,0.120871186,2.7152061,0.7516012,-0.57312065,-0.01242836
2,4,-0.2745452,0.12036586,2.715519,0.7525339,-0.5738365,-0.013133481
2,5,-0.27453482,0.12056959,2.7181873,0.7513952,-0.5745543,-0.013839243
2,6,-0.27456826,0.12034798,2.7153912,0.75244474,-0.57527405,-0.01454564
2,7,-0.27436626,0.12047613,2.7153893,0.7515316,-0.5759958,-0.01525267
2,8,-0.27452183,0.12033272,2.7152977,0.75274754,-0.57671946,-0.015960328
2,9,-0.27417374,0.12025809,2.712963,0.7518158,-0.5774451,-0.016668612
2,10,-0.2743944,0.12021577,2.7140312,0.75227785,-0.5781726,-0.017377516
2,11,-0.27425158,0.120042205,2.7126465,0.7521939,-0.57890207,-0.018087039
2,12,-0.27407873,0.12021947,2.7127953,0.7522259,-0.5796334,-0.018797174
2,13,-0.27407867,0.119877815,2.712761,0.75180054,-0.5803667,-0.01950792
2,14,-0.27394378,0.12020922,2.7122746,0.75173044,-0.58110183,-0.020219272
2,15,-0.27389073,0.12002325,2.7119331,0.7514405,-0.58183885,-0.020931227
2,16,-0.27384818,0.120055676,2.7116928,0.7516861,-0.58257776,-0.02164378
2,17,-0.27385223,0.11976576,2.711382,0.75127554,-0.58331853,-0.022356927
2,18,-0.273816,0.11995101,2.7122936,0.7515969,-0.5840612,-0.023070665
2,19,-0.273664,0.11953807,2.7109146,0.75155497,-0.58480567,-0.023784991
2,20,-0.27361917,0.11982477,2.7156372,0.7513714,-0.585552,-0.0244999
2,21,-0.2735117,0.11961162,2.7133503,0.75182915,-0.5863002,-0.02521539
2,22,-0.27345157,0.11973536,2.7145767,0.7515168,-0.58705014,-0.025931453
2,23,-0.2734605,0.11955571,2.7125854,0.7517986,-0.58780193,-0.02664809
2,24,-0.273409,0.119595885,2.713396,0.7515907,-0.5885555,-0.027365293
2,25,-0.27339077,0.11944854,2.712162,0.7516899,-0.58931094,-0.028083062
2,26,-0.2731892,0.11949551,2.711876,0.75163317,-0.5900681,-0.02880139
2,27,-0.2731967,0.11935532,2.711689,0.75163746,-0.59082705,-0.029520275
2,28,-0.27307284,0.119366884,2.7112808,0.7516718,-0.5915878,-0.030239712
2,29,-0.27310216,0.11932194,2.710703,0.75170755,-0.5923503,-0.0309597
2,30,-0.27297914,0.11930144,2.7114563,0.7521882,-0.59311455,-0.03168023
2,31,-0.27296835,0.11918473,2.7075806,0.75191927,-0.59388053,-0.032401305
2,32,-0.27290547,0.119205,2.712654,0.7522502,-0.59464824,-0.033122912
2,33,-0.2728476,0.11905825,2.714651,0.7519431,-0.5954177,-0.033845056
2,34,-0.272708,0.118983984,2.7137585,0.7521429,-0.59618884,-0.03456773
2,35,-0.27274,0.118938565,2.7133102,0.7521992,-0.5969617,-0.035290927
2,36,-0.27265698,0.11893237,2.7122307,0.7520251,-0.59773624,-0.036014646
2,37,-0.27251768,0.11881256,2.7115536,0.751781,-0.5985125,-0.036738884
2,38,-0.27244186,0.118786216,2.711012,0.75213575,-0.5992904,-0.03746363
2,39,-0.27247488,0.11868048,2.7113304,0.7513299,-0.60006994,-0.038188893
2,40,-0.27227223,0.118570685,2.710518,0.7517414,-0.60085124,-0.03891466
2,41,-0.27227706,0.11864185,2.7099,0.7516184,-0.6016341,-0.03964093
2,42,-0.27222645,0.11857557,2.7100983,0.751678,-0.60241866,-0.040367696
2,43,-0.27224296,0.11857009,2.710497,0.7514758,-0.6032048,-0.041094955
2,44,-0.27213705,0.11836827,2.7115421,0.75160646,-0.6039926,-0.04182271
2,45,-0.27198154,0.1183362,2.7095642,0.75193787,-0.604782,-0.042550944
2,46,-0.27200615,0.11837101,2.709919,0.75142384,-0.605573,-0.043279663
2,47,-0.27181,0.11825204,2.7088127,0.75175285,-0.60636556,-0.044008862
2,48,-0.27189195,0.11809361,2.707903,0.7518668,-0.60715973,-0.044738535
2,49,-0.27178442,0.11820924,2.7085972,0.7513213,-0.6079555,-0.045468677
2,50,-0.2716986,0.118076086,2.7091732,0.75158596,-0.60875285,-0.04619929
2,51,-0.2716459,0.11799705,2.7102127,0.7508478,-0.6095517,-0.046930358
2,52,-0.27157402,0.11798215,2.7108154,0.7515316,-0.6103521,-0.04766189
2,53,-0.2714625,0.11784053,2.7122078,0.7506318,-0.6111541,-0.048393875
2,54,-0.27145767,0.11783469,2.7101803,0.7514262,-0.61195755,-0.04912631
2,55,-0.27138162,0.11778128,2.7086487,0.75059366,-0.6127626,-0.049859192
2,56,-0.27127945,0.11773121,2.7094269,0.7516098,-0.6135691,-0.050592516
2,57,-0.2712252,0.11773467,2.7096882,0.7508373,-0.6143771,-0.05132628
2,58,-0.2712825,0.1176306,2.7083359,0.7519188,-0.6151866,-0.052060477
2,59,-0.27105916,0.11765206,2.7097015,0.75122833,-0.61599755,-0.052795105
2,60,-0.27117205,0.11750555,2.7069283,0.7514849,-0.61680996,-0.05353016
2,61,-0.2709341,0.11758673,2.7068787,0.7516651,-0.61762387,-0.054265637
2,62,-0.27098113,0.117424965,2.707533,0.75115156,-0.61843926,-0.05500153
2,63,-0.27079767,0.11746597,2.7065105,0.75175285,-0.619256,-0.055737842
2,64,-0.27083725,0.11725998,2.7095528,0.7508116,-0.6200743,-0.056474563
2,65,-0.27074027,0.11729324,2.7071953,0.7517314,-0.6208939,-0.05721169
2,66,-0.27081203,0.11718881,2.7084866,0.75103045,-0.62171495,-0.05794922
2,67,-0.27055693,0.11711621,2.7070503,0.7516217,-0.6225374,-0.058687147
2,68,-0.27077174,0.11714101,2.7073078,0.7511449,-0.62336123,-0.05942547
2,69,-0.27043253,0.116992354,2.7068787,0.7512312,-0.62418646,-0.06016418
2,70,-0.27052182,0.117076516,2.708065,0.7514553,-0.62501305,-0.06090328
2,71,-0.2703467,0.11685431,2.7058907,0.7499504,-0.625841,-0.06164276
2,72,-0.27047247,0.11699283,2.7079296,0.75130415,-0.6266703,-0.06238262
2,73,-0.2701468,0.116723776,2.7035847,0.7505212,-0.62750095,-0.06312285
2,74,-0.270217,0.1167686,2.7072945,0.75085926,-0.6283329,-0.063863456
2,75,-0.27000678,0.11668277,2.7063026,0.75106,-0.62916625,-0.064604424
2,76,-0.27010643,0.116610765,2.707161,0.7506261,-0.6300008,-0.06534575
2,77,-0.26996583,0.1165967,2.7098541,0.7512469,-0.6308367,-0.06608744
2,78,-0.27010518,0.11663091,2.7080307,0.751029,-0.63167393,-0.06682948
2,79,-0.2698511,0.11640251,2.707531,0.7513261,-0.63251245,-0.06757187
2,80,-0.26986146,0.11656058,2.7051048,0.7512722,-0.63335216,-0.068314604
2,81,-0.26970303,0.11618805,2.707117,0.75106955,-0.6341932,-0.06905768
2,82,-0.26975602,0.116426826,2.708725,0.75113535,-0.63503546,-0.0698011
2,83,-0.2694958,0.11620319,2.7063885,0.7512212,-0.635879,-0.07054485
2,84,-0.26953626,0.1163038,2.7055473,0.75033617,-0.6367237,-0.07128892
2,85,-0.269485,0.116199136,2.7059212,0.7514391,-0.63756967,-0.07203332
2,86,-0.2694142,0.116147995,2.7085075,0.7505622,-0.6384168,-0.072778046
2,87,-0.26928878,0.11614287,2.7057781,0.7511077,-0.6392652,-0.07352308
2,88,-0.26938236,0.11599624,2.70438,0.75055933,-0.6401147,-0.07426843
2,89,-0.2691493,0.11600721,2.7049122,0.75130224,-0.64096546,-0.07501409
2,90,-0.26926637,0.115858555,2.7046242,0.75051117,-0.6418174,-0.07576005
2,91,-0.2690587,0.11565912,2.7047863,0.7509694,-0.64267045,-0.07650632
2,92,-0.26907194,0.11583209,2.706131,0.75054836,-0.64352465,-0.07725288
2,93,-0.2690419,0.11561251,2.704321,0.7506809,-0.64438,-0.077999726
2,94,-0.26899928,0.11584294,2.707285,0.7507577,-0.6452365,-0.07874687
2,95,-0.26900685,0.11569023,2.7035675,0.7505212,-0.6460941,-0.07949429
2,96,-0.26885486,0.11570692,2.7051754,0.7504363,-0.6469528,-0.08024199
2,97,-0.2688855,0.11538756,2.7026215,0.75022745,-0.6478126,-0.080989964
2,98,-0.26875746,0.11547339,2.703434,0.75023603,-0.6486735,-0.08173822
2,99,-0.2687056,0.11542952,2.7059631,0.75010014,-0.6495354,-0.08248673
3,0,-0.2734548,0.9744154,-0.80671406,0.11659241,0.15972193,0.18620797
3,1,-0.2734444,0.9744381,-0.8065014,0.11590147,0.15827556,0.1867495
3,2,-0.2734624,0.9744929,-0.81175613,0.11489487,0.15682898,0.18728766
3,3,-0.27348852,0.97466624,-0.8086376,0.11617088,0.15538225,0.18782245
3,4,-0.27344215,0.9746908,-0.80568695,0.115876675,0.15393536,0.18835384
3,5,-0.2734964,0.9748515,-0.8130579,0.11647987,0.1524883,0.18888186
3,6,-0.27341396,0.9748939,-0.80825233,0.11714077,0.15104112,0.18940647
3,7,-0.2736209,0.97518265,-0.8080549,0.11687946,0.14959383,0.18992771
3,8,-0.27319574,0.9751059,-0.8064642,0.117544174,0.14814642,0.19044554
3,9,-0.27356786,0.9753622,-0.81272125,0.11724329,0.1466989,0.19095996
3,10,-0.27334988,0.97548616,-0.80507374,0.11749363,0.14525133,0.191471
3,11,-0.27365243,0.97552526,-0.80508804,0.11753178,0.14380367,0.19197862
3,12,-0.2734483,0.97574365,-0.80972767,0.11712885,0.14235596,0.19248281
3,13,-0.27370942,0.9757658,-0.8096237,0.11793375,0.14090823,0.19298361
3,14,-0.27337694,0.97599494,-0.8147373,0.11682081,0.13946044,0.19348098
3,15,-0.27356195,0.9758643,-0.8083725,0.11802673,0.13801266,0.19397494
3,16,-0.27347374,0.9758688,-0.80906963,0.11633301,0.13656488,0.19446547
3,17,-0.27361792,0.975983,-0.80489826,0.117064,0.1351171,0.19495256
3,18,-0.27373862,0.9762057,-0.80755043,0.11689997,0.13366935,0.19543624
3,19,-0.2737738,0.97624886,-0.8094368,0.1163702,0.13222164,0.19591647
3,20,-0.27408218,0.9764887,-0.8060274,0.11753273,0.13077398,0.19639327
3,21,-0.27391028,0.97645414,-0.8073664,0.11817694,0.12932639,0.19686662
3,22,-0.2742514,0.97665226,-0.80253315,0.117669106,0.12787887,0.19733652
3,23,-0.2735901,0.9766458,-0.8140116,0.11729431,0.12643145,0.19780299
3,24,-0.2741905,0.9766897,-0.813673,0.11779547,0.12498413,0.198266
3,25,-0.27397907,0.97673404,-0.81684875,0.116484165,0.12353694,0.19872557
3,26,-0.27416682,0.9768394,-0.8105917,0.117726326,0.12208987,0.19918166
3,27,-0.27375263,0.97697103,-0.8095684,0.11652279,0.12064295,0.19963431
3,28,-0.27450192,0.9770678,-0.8075552,0.11704016,0.11919619,0.2000835
3,29,-0.2740038,0.97720015,-0.80870914,0.116327286,0.1177496,0.2005292
3,30,-0.27441806,0.9772023,-0.80795956,0.11574507,0.1163032,0.20097145
3,31,-0.2742343,0.9773668,-0.8115101,0.11704016,0.11485699,0.20141022
3,32,-0.2743833,0.9772738,-0.8059988,0.11825085,0.113410994,0.20184553
3,33,-0.27430964,0.97750056,-0.8066168,0.1176939,0.111965224,0.20227735
3,34,-0.27435803,0.977425,-0.8081093,0.11841917,0.11051969,0.20270568
3,35,-0.27424598,0.97764623,-0.8078661,0.11852884,0.10907441,0.20313054
3,36,-0.27438122,0.97764385,-0.81130695,0.118742466,0.10762939,0.20355192
3,37,-0.27442753,0.9778935,-0.8091364,0.11775875,0.10618465,0.2039698
3,38,-0.27444887,0.977883,-0.8045759,0.11876154,0.104740195,0.2043842
3,39,-0.2745943,0.97802675,-0.80599976,0.11804819,0.10329605,0.20479509
3,40,-0.27449858,0.978156,-0.80333614,0.11912298,0.10185222,0.2052025
3,41,-0.27476555,0.9780921,-0.8096924,0.11834049,0.10040872,0.2056064
3,42,-0.27457482,0.9782237,-0.80344963,0.11866093,0.09896556,0.20600681
