sample_id,timestep,q0,q1,p0,p1,tau0,tau1
0,56,-0.48904788,-0.5374354,6.492136,1.7579899,0.28053716,0.4181152
0,57,-0.487747,-0.536697,6.4844837,1.7588439,0.28072333,0.4178077
0,58,-0.4887557,-0.5379386,6.4781227,1.7572565,0.2809107,0.41750127
0,59,-0.4888692,-0.5371049,6.4998665,1.7559457,0.28109926,0.4171959
0,60,-0.487854,-0.5372963,6.482687,1.7579184,0.28128898,0.4168916
0,61,-0.4881407,-0.53783077,6.490959,1.7600741,0.28147987,0.41658837
0,62,-0.48769146,-0.5381878,6.479046,1.7582097,0.2816719,0.41628623
0,63,-0.4872352,-0.5381051,6.4813423,1.7586722,0.28186515,0.41598517
0,64,-0.48813492,-0.53754014,6.490362,1.7579651,0.28205952,0.41568518
0,65,-0.48772323,-0.53812426,6.4826717,1.757452,0.28225502,0.4153863
0,66,-0.4878499,-0.53726023,6.494026,1.7636037,0.28245166,0.41508847
0,67,-0.48794097,-0.5372259,6.4949074,1.7621317,0.28264946,0.41479176
0,68,-0.4873888,-0.5377127,6.484476,1.7575464,0.28284836,0.41449612
0,69,-0.48770708,-0.53845096,6.4829044,1.7566519,0.28304836,0.41420162
0,70,-0.4879446,-0.5378726,6.4741898,1.7587318,0.2832495,0.41390818
0,71,-0.4874466,-0.5381355,6.4938774,1.7575936,0.28345174,0.41361585
0,72,-0.48678392,-0.53772086,6.480055,1.7601404,0.28365508,0.41332465
0,73,-0.48753214,-0.5392204,6.4811935,1.7641768,0.2838595,0.41303453
0,74,-0.48586094,-0.53894407,6.4807987,1.7594037,0.284065,0.41274554
0,75,-0.48611385,-0.5391562,6.4964886,1.7629371,0.28427157,0.41245764
0,76,-0.48641884,-0.53893524,6.4943275,1.7580576,0.28447923,0.41217086
0,77,-0.4862035,-0.53954715,6.4848194,1.7618065,0.28468794,0.4118852
0,78,-0.4854284,-0.53972226,6.469385,1.7599459,0.28489769,0.41160065
0,79,-0.48629856,-0.5392844,6.4802895,1.7597041,0.2851085,0.41131726
0,80,-0.48519617,-0.53933465,6.48781,1.7597423,0.28532034,0.41103494
0,81,-0.48529077,-0.5393062,6.4837036,1.7640772,0.28553322,0.4107538
0,82,-0.48476845,-0.5391746,6.4777794,1.7607036,0.28574714,0.41047376
0,83,-0.48552448,-0.53983223,6.4771614,1.7660122,0.28596207,0.41019484
0,84,-0.48477143,-0.53982437,6.4857635,1.763907,0.286178,0.4099171
0,85,-0.48398966,-0.53970367,6.4848137,1.7623768,0.28639495,0.40964046
0,86,-0.4851123,-0.54045534,6.4930077,1.7628131,0.28661287,0.40936497
0,87,-0.4840867,-0.5408427,6.481884,1.7588749,0.2868318,0.4090906
0,88,-0.48529428,-0.5400622,6.4781666,1.7620573,0.2870517,0.4088174
0,89,-0.4848619,-0.5394913,6.4874153,1.7587137,0.2872726,0.40854535
0,90,-0.48445106,-0.5408812,6.4900723,1.7624478,0.28749445,0.40827444
0,91,-0.48320234,-0.540349,6.490116,1.7592702,0.28771728,0.40800467
0,92,-0.4838307,-0.5408186,6.4922657,1.7623911,0.28794104,0.40773606
0,93,-0.48357862,-0.5410907,6.4850006,1.7637715,0.28816575,0.40746862
0,94,-0.48327535,-0.54042536,6.489023,1.7644815,0.28839138,0.4072023
0,95,-0.48392624,-0.54042727,6.466469,1.7591572,0.28861797,0.40693718
0,96,-0.4830286,-0.54187775,6.4854755,1.7629976,0.28884545,0.4066732
0,97,-0.4827751,-0.541063,6.483429,1.762847,0.28907388,0.40641037
0,98,-0.48234183,-0.5404966,6.495018,1.763093,0.28930318,0.40614873
0,99,-0.4830495,-0.54144865,6.48637,1.7617078,0.2895334,0.40588823
0,100,-0.48209894,-0.54114044,6.4907455,1.7631507,0.28976452,0.40562892
0,101,-0.4821949,-0.54079705,6.4953175,1.7615123,0.28999653,0.40537077
0,102,-0.4829563,-0.54088,6.4817314,1.7610826,0.29022938,0.40511382
0,103,-0.48233354,-0.5412445,6.4868126,1.7625604,0.29046312,0.40485802
0,104,-0.4813946,-0.541384,6.4889927,1.7630315,0.29069772,0.4046034
0,105,-0.48169625,-0.5416674,6.4904194,1.7593236,0.2909332,0.40434995
0,106,-0.48212665,-0.54230756,6.487425,1.7622461,0.2911695,0.40409768
0,107,-0.48171806,-0.5424464,6.483614,1.766304,0.29140663,0.4038466
0,108,-0.4820388,-0.54214615,6.488331,1.7582169,0.2916446,0.4035967
0,109,-0.48225832,-0.54211,6.4847717,1.7650218,0.29188338,0.403348
0,110,-0.48111773,-0.5417526,6.492695,1.761817,0.292123,0.40310046
0,111,-0.48056012,-0.5417421,6.4925575,1.7631731,0.2923634,0.40285414
0,112,-0.4819256,-0.54238707,6.4991226,1.7601867,0.2926046,0.402609
0,113,-0.480879,-0.54305947,6.4917355,1.7638955,0.29284662,0.40236503
0,114,-0.4801147,-0.5419735,6.482628,1.7633395,0.2930894,0.4021223
0,115,-0.4805507,-0.542933,6.500864,1.7620306,0.29333293,0.4018807
0,116,-0.4799968,-0.5421489,6.5017967,1.7637434,0.29357725,0.40164036
0,117,-0.48024845,-0.5425461,6.4931507,1.7664604,0.29382235,0.4014012
0,118,-0.48079866,-0.5425987,6.496973,1.7653284,0.29406816,0.40116322
0,119,-0.47999436,-0.5428989,6.491085,1.7644072,0.29431474,0.40092647
0,120,-0.4796257,-0.54237396,6.4971466,1.763885,0.29456204,0.4006909
0,121,-0.47969413,-0.5443379,6.483589,1.768302,0.2948101,0.40045655
0,122,-0.47877574,-0.5423776,6.488535,1.7619686,0.29505882,0.4002234
0,123,-0.4788341,-0.5439446,6.4825706,1.7683496,0.2953083,0.39999145
0,124,-0.47878462,-0.5427737,6.5060043,1.7633519,0.29555845,0.39976072
0,125,-0.4785534,-0.5435488,6.48662,1.7653031,0.2958093,0.3995312
0,126,-0.4786272,-0.5435307,6.4849625,1.7675261,0.29606083,0.39930287
0,127,-0.47944772,-0.5432177,6.493927,1.7633543,0.29631305,0.39907578
0,128,-0.47749406,-0.54323465,6.490801,1.7654319,0.29656592,0.3988499
0,129,-0.47851467,-0.5433399,6.4937954,1.762073,0.29681948,0.39862522
0,130,-0.47859842,-0.54418534,6.489298,1.7668653,0.29707366,0.39840177
0,131,-0.4793281,-0.5452955,6.491024,1.7637334,0.2973285,0.39817953
0,132,-0.47910005,-0.54258806,6.5049686,1.7641606,0.29758397,0.39795852
0,133,-0.4776389,-0.5448407,6.488886,1.7633424,0.2978401,0.39773872
0,134,-0.47852254,-0.5443804,6.502388,1.7625422,0.29809678,0.39752015
0,135,-0.478382,-0.54491794,6.489954,1.7652316,0.29835412,0.3973028
0,136,-0.47712815,-0.54470426,6.477539,1.7666459,0.29861203,0.39708668
0,137,-0.47746438,-0.54469824,6.4854164,1.7658868,0.29887056,0.39687178
0,138,-0.4770503,-0.5449077,6.494936,1.767889,0.29912966,0.3966581
0,139,-0.47629637,-0.5448505,6.4873238,1.7669168,0.29938933,0.39644566
0,140,-0.47676414,-0.5453307,6.491823,1.7663479,0.2996496,0.39623442
0,141,-0.4765733,-0.5449243,6.496269,1.7666717,0.2999104,0.39602444
0,142,-0.4769649,-0.5450802,6.49312,1.7710204,0.30017176,0.39581567
0,143,-0.47730607,-0.5448411,6.475834,1.7686439,0.30043367,0.39560816
0,144,-0.47726226,-0.5445508,6.4944077,1.763937,0.30069607,0.39540184
0,145,-0.4768076,-0.54566693,6.4886417,1.76371,0.30095902,0.39519677
0,146,-0.47593355,-0.54525524,6.486702,1.7694097,0.3012225,0.39499295
0,147,-0.47527885,-0.5449005,6.49625,1.7658677,0.3014865,0.39479035
0,148,-0.47481042,-0.545125,6.4958115,1.7691364,0.30175096,0.39458898
0,149,-0.4755664,-0.5457601,6.4916515,1.7635937,0.30201593,0.39438885
0,150,-0.4756388,-0.54518867,6.4828205,1.7678933,0.30228138,0.39418995
0,151,-0.476937,-0.5462987,6.4960194,1.7682319,0.30254728,0.3939923
0,152,-0.475788,-0.54494935,6.4908886,1.7700224,0.30281368,0.39379588
0,153,-0.4750514,-0.5460947,6.4768486,1.7648506,0.3030805,0.3936007
0,154,-0.47410542,-0.5464482,6.486265,1.7655802,0.3033478,0.39340675
0,155,-0.47544163,-0.54593873,6.492632,1.7679029,0.3036155,0.39321405
0,156,-0.47510612,-0.5469846,6.50371,1.7674212,0.30388364,0.3930226
0,157,-0.4745196,-0.5466738,6.479719,1.771018,0.30415222,0.39283237
0,158,-0.47476447,-0.5469101,6.4913254,1.7682576,0.3044212,0.3926434
0,159,-0.47506618,-0.54705334,6.4999294,1.7695765,0.30469057,0.39245567
0,160,-0.47508514,-0.5471055,6.499773,1.7596073,0.30496034,0.39226916
0,161,-0.4737501,-0.5465132,6.482147,1.7693009,0.3052305,0.3920839
0,162,-0.47375596,-0.5470132,6.4876423,1.7705579,0.305501,0.3918999
0,163,-0.4745894,-0.5461765,6.489395,1.7742653,0.30577192,0.39171717
0,164,-0.47419453,-0.5473471,6.495682,1.7694964,0.30604318,0.39153564
0,165,-0.47485548,-0.5472769,6.502634,1.7700291,0.30631477,0.39135537
0,166,-0.47368324,-0.54699177,6.487377,1.7646565,0.3065867,0.39117634
0,167,-0.47338277,-0.54707694,6.4982204,1.7670531,0.306859,0.39099854
0,168,-0.47316718,-0.54813564,6.4869328,1.7690697,0.30713156,0.39082202
0,169,-0.47337425,-0.54681665,6.4783897,1.7743735,0.3074045,0.39064673
0,170,-0.4729967,-0.54745096,6.4964504,1.7724957,0.3076777,0.39047268
0,171,-0.47280633,-0.54739594,6.486475,1.7707715,0.30795118,0.3902999
0,172,-0.47300237,-0.54822695,6.493084,1.7735186,0.30822498,0.3901283
0,173,-0.47310907,-0.54830146,6.4736767,1.7704949,0.30849904,0.38995802
0,174,-0.4708867,-0.54713786,6.48794,1.7738013,0.30877334,0.38978896
0,175,-0.47288817,-0.54815304,6.4976845,1.7684445,0.30904794,0.38962114
0,176,-0.47167742,-0.54832554,6.507122,1.7697077,0.30932277,0.38945457
0,177,-0.4722256,-0.547982,6.496517,1.7726951,0.30959785,0.38928926
0,178,-0.47191805,-0.54814285,6.4892483,1.7764301,0.30987313,0.3891252
0,179,-0.47136813,-0.5483462,6.4957867,1.7704635,0.31014866,0.38896236
0,180,-0.47090548,-0.5490148,6.4868774,1.7691722,0.3104244,0.3888008
0,181,-0.47123587,-0.54901457,6.5028305,1.7704945,0.31070033,0.38864046
0,182,-0.47099572,-0.5480934,6.487274,1.7716784,0.31097648,0.38848138
0,183,-0.47078705,-0.54753506,6.491781,1.7729497,0.31125277,0.38832355
0,184,-0.4725567,-0.54818946,6.4794064,1.771596,0.31152928,0.38816696
0,185,-0.47131103,-0.5479611,6.4942627,1.7718115,0.3118059,0.3880116
0,186,-0.47046858,-0.54919237,6.505314,1.7733126,0.31208274,0.38785753
0,187,-0.46978033,-0.5495444,6.5021877,1.7687249,0.3123597,0.38770467
0,188,-0.47013044,-0.54889846,6.493616,1.7747464,0.3126368,0.38755307
0,189,-0.46954912,-0.5493066,6.4973335,1.7719545,0.312914,0.3874027
0,190,-0.46965265,-0.5488897,6.498144,1.768857,0.31319135,0.3872536
0,191,-0.4707654,-0.5497274,6.4860134,1.7722173,0.31346878,0.38710573
0,192,-0.46966952,-0.5495351,6.4952374,1.7722144,0.31374633,0.3869591
0,193,-0.4697457,-0.5489292,6.4971867,1.7713904,0.314024,0.38681373
0,194,-0.46929753,-0.548525,6.5065823,1.7701993,0.3143017,0.3866696
0,195,-0.46924877,-0.54986066,6.4891033,1.7728972,0.31457952,0.38652673
0,196,-0.46866506,-0.54920566,6.493244,1.7763553,0.31485736,0.38638508
0,197,-0.46803027,-0.5496543,6.498499,1.7692904,0.31513527,0.38624468
0,198,-0.46902615,-0.54862666,6.50165,1.7742419,0.31541324,0.38610554
0,199,-0.4689734,-0.54973906,6.497555,1.771863,0.31569123,0.3859676
0,200,-0.46886504,-0.5500372,6.4827976,1.7709856,0.31596923,0.38583094
0,201,-0.46837825,-0.5508918,6.481783,1.7708931,0.31624725,0.38569552
0,202,-0.468513,-0.5504233,6.5108128,1.7720842,0.3165253,0.38556132
0,203,-0.4683181,-0.5509687,6.495226,1.7749252,0.31680334,0.38542837
0,204,-0.46772218,-0.55083084,6.4966183,1.772675,0.31708136,0.38529667
0,205,-0.46820492,-0.5510559,6.5049706,1.7729406,0.31735936,0.3851662
0,206,-0.46743584,-0.55066454,6.4955807,1.776813,0.31763732,0.38503698
0,207,-0.46778208,-0.5503836,6.5001965,1.7691579,0.31791523,0.38490897
0,208,-0.46763295,-0.55044174,6.4991817,1.772398,0.3181931,0.38478222
0,209,-0.46660453,-0.5515017,6.489134,1.7743258,0.31847093,0.3846567
0,210,-0.467771,-0.55113256,6.492605,1.7771077,0.31874868,0.38453242
0,211,-0.46712536,-0.55123377,6.4938736,1.7750168,0.31902635,0.38440937
0,212,-0.46654993,-0.5512001,6.4943104,1.7735357,0.3193039,0.38428754
0,213,-0.46681982,-0.55035484,6.4934597,1.7776403,0.3195814,0.38416696
0,214,-0.46641755,-0.55121315,6.48761,1.7736874,0.31985876,0.3840476
0,215,-0.46602893,-0.5523911,6.4966106,1.7717972,0.320136,0.3839295
0,216,-0.4667982,-0.5522412,6.49349,1.7728796,0.3204131,0.3838126
0,217,-0.4676451,-0.5514926,6.4872494,1.7756491,0.3206901,0.38369694
0,218,-0.46605355,-0.55133826,6.4924393,1.7724519,0.32096696,0.3835825
0,219,-0.46710098,-0.55199873,6.4755535,1.7769494,0.3212436,0.3834693
0,220,-0.46556467,-0.5513331,6.507612,1.7727365,0.32152015,0.38335732
0,221,-0.46535724,-0.5518094,6.504122,1.776967,0.32179648,0.38324657
0,222,-0.4648345,-0.5512463,6.5055256,1.773479,0.32207263,0.38313705
0,223,-0.4653955,-0.5527255,6.4972973,1.775507,0.3223486,0.38302875
0,224,-0.46557724,-0.55204976,6.496437,1.7724671,0.32262436,0.38292167
0,225,-0.46650106,-0.5514709,6.4849186,1.7766681,0.32289988,0.3828158
0,226,-0.4644146,-0.55214965,6.493435,1.7744994,0.3231752,0.38271117
0,227,-0.46441054,-0.5525337,6.4987698,1.7753224,0.3234503,0.38260773
0,228,-0.46467346,-0.5522893,6.4901276,1.780529,0.32372513,0.38250554
0,229,-0.46415943,-0.5519571,6.4986744,1.7751837,0.3239997,0.38240454
0,230,-0.46451533,-0.55161977,6.4946613,1.7743878,0.32427403,0.38230476
0,231,-0.46475,-0.5530447,6.4808197,1.7737074,0.32454807,0.3822062
0,232,-0.46433228,-0.552698,6.5004253,1.7757778,0.32482186,0.38210887
0,233,-0.46391624,-0.55291265,6.508913,1.7798557,0.32509533,0.38201272
0,234,-0.4640789,-0.55315906,6.504833,1.7778373,0.3253685,0.3819178
0,235,-0.46418887,-0.552078,6.505686,1.7759576,0.32564136,0.38182408
0,236,-0.46358657,-0.5534376,6.505102,1.7807393,0.3259139,0.38173157
0,237,-0.46318036,-0.5529312,6.4937,1.7755713,0.32618612,0.3816403
0,238,-0.4635641,-0.5530156,6.4918346,1.7769079,0.32645798,0.38155016
0,239,-0.46413696,-0.55275804,6.505827,1.7773418,0.3267295,0.3814613
0,240,-0.46346903,-0.55415833,6.499382,1.7786574,0.32700065,0.38137358
0,241,-0.46249485,-0.5542312,6.4931393,1.7745438,0.32727146,0.3812871
0,242,-0.46309018,-0.5535244,6.4877625,1.7763634,0.32754186,0.3812018
0,243,-0.46357572,-0.5536601,6.502718,1.780683,0.32781187,0.3811177
0,244,-0.46239388,-0.5541717,6.5040874,1.7759542,0.3280815,0.3810348
0,245,-0.4627313,-0.5544582,6.4914684,1.7778196,0.3283507,0.38095307
0,246,-0.46245873,-0.55358785,6.4952717,1.778966,0.3286195,0.38087255
0,247,-0.46186262,-0.5538979,6.4926834,1.777154,0.32888785,0.3807932
0,248,-0.46152693,-0.55471426,6.4903984,1.7777472,0.32915577,0.38071507
0,249,-0.46228093,-0.554502,6.490244,1.7822232,0.32942325,0.38063812
0,250,-0.4611007,-0.55360717,6.504366,1.7819328,0.32969028,0.38056237
0,251,-0.46166348,-0.5544013,6.5058823,1.7786403,0.32995683,0.38048777
0,252,-0.4619143,-0.5552923,6.505316,1.7751794,0.3302229,0.38041437
0,253,-0.460679,-0.5547215,6.508257,1.773377,0.33048847,0.38034213
0,254,-0.461555,-0.5550213,6.496849,1.7814775,0.33075356,0.38027108
0,255,-0.4608816,-0.554642,6.4927998,1.7777944,0.33101815,0.38020122
0,256,-0.46090162,-0.55447,6.493479,1.7833724,0.33128223,0.38013253
0,257,-0.46078002,-0.55407697,6.5064907,1.7789321,0.33154574,0.380065
0,258,-0.4598512,-0.55578953,6.4990826,1.778408,0.33180875,0.37999865
0,259,-0.45991582,-0.55584466,6.501787,1.7794156,0.3320712,0.37993345
0,260,-0.4605859,-0.5561201,6.4849567,1.7823172,0.3323331,0.37986943
0,261,-0.46034932,-0.55516016,6.482435,1.7771702,0.33259442,0.37980658
0,262,-0.459224,-0.55473846,6.490141,1.7827249,0.33285517,0.3797449
0,263,-0.46009243,-0.553726,6.503227,1.7802167,0.33311534,0.37968436
0,264,-0.4593315,-0.55470556,6.5078773,1.7787905,0.33337492,0.37962496
0,265,-0.45920813,-0.5551074,6.489977,1.7802453,0.33363387,0.37956676
0,266,-0.46007758,-0.55535644,6.4943905,1.7738671,0.33389223,0.3795097
0,267,-0.4590637,-0.55581844,6.5005684,1.7812095,0.33414996,0.37945378
0,268,-0.46042758,-0.556594,6.4934864,1.7831516,0.33440703,0.379399
0,269,-0.45821148,-0.5558652,6.497793,1.7846828,0.33466348,0.3793454
0,270,-0.4589042,-0.556292,6.5028114,1.7788339,0.33491927,0.3792929
0,271,-0.45817906,-0.5554943,6.5002327,1.774693,0.3351744,0.3792416
0,272,-0.46027458,-0.55665684,6.501833,1.7802958,0.33542886,0.3791914
0,273,-0.4577828,-0.55598646,6.483902,1.782311,0.33568263,0.37914234
0,274,-0.45848453,-0.5555183,6.50263,1.7784157,0.33593568,0.37909442
0,275,-0.45832044,-0.55654866,6.4913807,1.7846003,0.33618805,0.37904766
0,276,-0.4580959,-0.5562604,6.497692,1.7805834,0.3364397,0.379002
0,277,-0.45813453,-0.5576897,6.5060596,1.7810774,0.33669063,0.37895748
0,278,-0.45844948,-0.55586267,6.509878,1.7770844,0.33694082,0.3789141
0,279,-0.45767808,-0.5567042,6.503008,1.7792645,0.33719027,0.37887183
0,280,-0.4570788,-0.5571338,6.4899635,1.785389,0.33743897,0.37883067
0,281,-0.45744133,-0.55606586,6.503275,1.7829227,0.33768693,0.37879065
0,282,-0.45745927,-0.5575787,6.509094,1.778923,0.33793408,0.37875172
0,283,-0.4562261,-0.5568217,6.502945,1.7812366,0.33818045,0.37871394
0,284,-0.4567669,-0.5580602,6.493553,1.7812614,0.33842605,0.37867725
0,285,-0.45685208,-0.5573814,6.502535,1.7827692,0.33867082,0.37864166
0,286,-0.45694232,-0.55702287,6.510458,1.7779436,0.33891478,0.3786072
0,287,-0.45604295,-0.5583134,6.4975414,1.784152,0.33915794,0.37857383
0,288,-0.45618206,-0.5563915,6.4948654,1.777977,0.33940026,0.3785416
0,289,-0.45623082,-0.55655545,6.501009,1.780458,0.33964175,0.37851042
0,290,-0.45540982,-0.5575417,6.499838,1.7819295,0.33988234,0.37848035
0,291,-0.45558524,-0.5579387,6.496357,1.7837043,0.34012213,0.37845138
0,292,-0.4555061,-0.5581374,6.500971,1.7837548,0.340361,0.37842348
0,293,-0.45561075,-0.55704063,6.495369,1.7849708,0.34059903,0.3783967
0,294,-0.45530176,-0.55849236,6.509371,1.7800984,0.34083614,0.37837097
0,295,-0.45575577,-0.55984586,6.4959774,1.7836151,0.34107235,0.37834632
0,296,-0.45595062,-0.559101,6.5027294,1.7801609,0.34130764,0.37832278
0,297,-0.45466763,-0.5580107,6.4953613,1.7837515,0.34154204,0.3783003
0,298,-0.45501077,-0.5583684,6.4886856,1.7793012,0.3417755,0.3782789
0,299,-0.45591986,-0.5577074,6.507704,1.778192,0.342008,0.37825856
0,300,-0.45452255,-0.55741966,6.5015106,1.7811284,0.34223956,0.3782393
0,301,-0.45377195,-0.55753,6.496538,1.7839603,0.34247017,0.3782211
0,302,-0.45418358,-0.55819005,6.508688,1.7882895,0.34269983,0.37820396
0,303,-0.4541592,-0.5587968,6.4968204,1.783423,0.34292847,0.3781879
0,304,-0.454701,-0.55878603,6.492384,1.783577,0.34315613,0.37817287
0,305,-0.45395184,-0.55862314,6.511547,1.7845464,0.3433828,0.3781589
0,306,-0.45327318,-0.55938137,6.5000744,1.7809906,0.34360847,0.37814596
0,307,-0.45342892,-0.5593222,6.4951477,1.786015,0.34383312,0.3781341
0,308,-0.4540844,-0.5590149,6.496475,1.7828703,0.34405673,0.37812328
0,309,-0.45348918,-0.55942744,6.5164986,1.7854643,0.3442793,0.37811348
0,310,-0.45332628,-0.5593122,6.4885406,1.7841444,0.3445008,0.37810475
0,311,-0.45291305,-0.55966294,6.4911423,1.7822361,0.3447213,0.37809703
0,312,-0.4543761,-0.5585536,6.5037403,1.7829556,0.3449407,0.37809032
0,313,-0.45258546,-0.5603001,6.5045166,1.7801986,0.34515902,0.3780847
0,314,-0.45269758,-0.55861014,6.516199,1.7828107,0.34537625,0.37808004
0,315,-0.45248455,-0.5592374,6.503622,1.7837472,0.3455924,0.37807643
0,316,-0.45271212,-0.5611876,6.4995956,1.7895532,0.34580743,0.37807384
0,317,-0.45153254,-0.5590801,6.4931927,1.783205,0.34602135,0.37807226
0,318,-0.45254332,-0.5603618,6.4981213,1.7852244,0.34623417,0.3780717
0,319,-0.4522828,-0.55993736,6.5057106,1.7877288,0.34644583,0.37807214
0,320,-0.45243537,-0.5600608,6.499468,1.7828465,0.34665635,0.37807357
0,321,-0.4530362,-0.55937046,6.497944,1.7814255,0.3468657,0.37807602
0,322,-0.4519983,-0.56012064,6.4891872,1.7830634,0.3470739,0.37807947
0,323,-0.45093668,-0.5605149,6.5150146,1.787405,0.34728092,0.3780839
0,324,-0.4508186,-0.5609314,6.516962,1.7857099,0.34748676,0.37808934
0,325,-0.45253718,-0.5613522,6.520422,1.78649,0.34769142,0.37809578
0,326,-0.44973558,-0.5603156,6.508541,1.7865806,0.34789488,0.37810317
0,327,-0.4507879,-0.56164014,6.503134,1.7893224,0.3480971,0.37811157
0,328,-0.4512009,-0.5607625,6.500231,1.7850213,0.3482981,0.37812093
0,329,-0.45124424,-0.56131494,6.501156,1.7898188,0.3484979,0.37813124
0,330,-0.45107752,-0.5600528,6.505356,1.7911291,0.34869644,0.37814257
0,331,-0.45182657,-0.5608965,6.5152073,1.7873521,0.34889373,0.37815484
0,332,-0.45125282,-0.56140304,6.49115,1.7814665,0.34908974,0.37816808
0,333,-0.45002043,-0.56113183,6.496767,1.7846746,0.3492845,0.37818226
0,334,-0.45021355,-0.56241894,6.4986897,1.78191,0.34947798,0.3781974
0,335,-0.44939017,-0.56204915,6.5039845,1.7808204,0.34967017,0.37821352
0,336,-0.45026064,-0.56119484,6.5175514,1.7854376,0.3498611,0.37823057
0,337,-0.4482311,-0.5604232,6.511324,1.7885709,0.35005066,0.37824857
