sample_id,timestep,q0,q1,p0,p1,tau0,tau1
0,157,-0.47497487,-0.5466034,6.4970627,1.7700152,0.30415222,0.39283237
0,158,-0.47476983,-0.5465853,6.4978027,1.7691422,0.3044212,0.3926434
0,159,-0.4747417,-0.54678077,6.497261,1.7707534,0.30469057,0.39245567
0,160,-0.4745654,-0.54676586,6.4982357,1.7688475,0.30496034,0.39226916
0,161,-0.47445452,-0.54691,6.49765,1.7712665,0.3052305,0.3920839
0,162,-0.47430372,-0.5470896,6.4981804,1.7697334,0.305501,0.3918999
0,163,-0.47415978,-0.54714274,6.4979553,1.7711096,0.30577192,0.39171717
0,164,-0.47410703,-0.54723114,6.4976387,1.7701626,0.30604318,0.39153564
0,165,-0.47388762,-0.54735225,6.49992,1.7712989,0.30631477,0.39135537
0,166,-0.47386336,-0.5474555,6.497509,1.7708731,0.3065867,0.39117634
0,167,-0.47360027,-0.5474582,6.498438,1.7715087,0.306859,0.39099854
0,168,-0.47346324,-0.5475523,6.4975586,1.7711363,0.30713156,0.39082202
0,169,-0.47349536,-0.547591,6.497099,1.7714295,0.3074045,0.39064673
0,170,-0.47305918,-0.5477357,6.4982967,1.7715311,0.3076777,0.39047268
0,171,-0.47305125,-0.5477744,6.4965916,1.771707,0.30795118,0.3902999
0,172,-0.4728697,-0.5479161,6.498272,1.7720389,0.30822498,0.3901283
0,173,-0.47279274,-0.54795605,6.495203,1.7720551,0.30849904,0.38995802
0,174,-0.47258747,-0.5480533,6.4982185,1.7722988,0.30877334,0.38978896
0,175,-0.47242093,-0.54804623,6.498268,1.7723637,0.30904794,0.38962114
0,176,-0.47236705,-0.54822636,6.5011616,1.7728572,0.30932277,0.38945457
0,177,-0.47214246,-0.54820406,6.499054,1.7721887,0.30959785,0.38928926
0,178,-0.47216326,-0.5484462,6.498348,1.7725396,0.30987313,0.3891252
0,179,-0.47195464,-0.54845506,6.4993763,1.7725902,0.31014866,0.38896236
0,180,-0.47193646,-0.5486419,6.4969597,1.7728381,0.3104244,0.3888008
0,181,-0.47169197,-0.5486953,6.4990635,1.7730103,0.31070033,0.38864046
0,182,-0.47160536,-0.5486654,6.4959507,1.7728262,0.31097648,0.38848138
0,183,-0.4712965,-0.5488438,6.4993095,1.7727952,0.31125277,0.38832355
0,184,-0.4712075,-0.54888964,6.494831,1.7729163,0.31152928,0.38816696
0,185,-0.471115,-0.54903805,6.499304,1.7732315,0.3118059,0.3880116
0,186,-0.47101295,-0.5490754,6.4995384,1.7729802,0.31208274,0.38785753
0,187,-0.47085822,-0.5491708,6.499113,1.7733412,0.3123597,0.38770467
0,188,-0.4707809,-0.5492086,6.5002995,1.7731848,0.3126368,0.38755307
0,189,-0.47046208,-0.549317,6.498598,1.7734046,0.312914,0.3874027
0,190,-0.47041053,-0.54935247,6.5003853,1.7735901,0.31319135,0.3872536
0,191,-0.47020864,-0.5495476,6.4984665,1.7734809,0.31346878,0.38710573
0,192,-0.47007024,-0.5495016,6.500927,1.77384,0.31374633,0.3869591
0,193,-0.46987033,-0.549744,6.4990788,1.7735405,0.314024,0.38681373
0,194,-0.4697463,-0.54970014,6.5026608,1.7742977,0.3143017,0.3866696
0,195,-0.469666,-0.5499902,6.499405,1.7733927,0.31457952,0.38652673
0,196,-0.46949995,-0.54992634,6.502043,1.7743311,0.31485736,0.38638508
0,197,-0.46945035,-0.55013084,6.4992332,1.7738528,0.31513527,0.38624468
0,198,-0.46913528,-0.55006903,6.5015945,1.7746835,0.31541324,0.38610554
0,199,-0.46908492,-0.55024886,6.499016,1.7737699,0.31569123,0.3859676
0,200,-0.46891952,-0.5501975,6.499052,1.7749991,0.31596923,0.38583094
0,201,-0.46878552,-0.550408,6.498356,1.7742858,0.31624725,0.38569552
0,202,-0.4686073,-0.55041695,6.502018,1.7749438,0.3165253,0.38556132
0,203,-0.46835017,-0.55062973,6.4995174,1.774426,0.31680334,0.38542837
0,204,-0.4683867,-0.5505563,6.5015373,1.7749372,0.31708136,0.38529667
0,205,-0.4681337,-0.5507824,6.500572,1.7744732,0.31735936,0.3851662
0,206,-0.46806735,-0.550718,6.501087,1.7750535,0.31763732,0.38503698
0,207,-0.46792203,-0.55088955,6.501274,1.7750444,0.31791523,0.38490897
0,208,-0.46790016,-0.5510081,6.50115,1.77564,0.3181931,0.38478222
0,209,-0.4677158,-0.55115587,6.5003166,1.7753115,0.31847093,0.3846567
0,210,-0.46753603,-0.5511113,6.501272,1.7755842,0.31874868,0.38453242
0,211,-0.467582,-0.5513689,6.501629,1.775413,0.31902635,0.38440937
0,212,-0.46723038,-0.55131084,6.501009,1.7760038,0.3193039,0.38428754
0,213,-0.46723592,-0.5514251,6.5010757,1.7756429,0.3195814,0.38416696
0,214,-0.46694648,-0.55149966,6.501419,1.7760043,0.31985876,0.3840476
0,215,-0.46686512,-0.55162776,6.499737,1.7762051,0.320136,0.3839295
0,216,-0.4666825,-0.5516091,6.501562,1.7758875,0.3204131,0.3838126
0,217,-0.46663827,-0.55173856,6.499361,1.7761917,0.3206901,0.38369694
0,218,-0.46647477,-0.551765,6.5022316,1.7761045,0.32096696,0.3835825
0,219,-0.46645558,-0.5518439,6.49881,1.7762771,0.3212436,0.3834693
0,220,-0.46611726,-0.55192405,6.502552,1.7763152,0.32152015,0.38335732
0,221,-0.46621543,-0.55212194,6.501299,1.7764888,0.32179648,0.38324657
0,222,-0.46588928,-0.55204034,6.5022736,1.776423,0.32207263,0.38313705
0,223,-0.4659176,-0.55224186,6.502033,1.7768264,0.3223486,0.38302875
0,224,-0.46563864,-0.55228394,6.502146,1.7768631,0.32262436,0.38292167
0,225,-0.46567798,-0.55252665,6.500887,1.7770863,0.32289988,0.3828158
0,226,-0.46530873,-0.55254763,6.5022926,1.7775021,0.3231752,0.38271117
0,227,-0.46528316,-0.5526824,6.501732,1.7771559,0.3234503,0.38260773
0,228,-0.4649794,-0.552717,6.502701,1.7777767,0.32372513,0.38250554
0,229,-0.4650089,-0.5526932,6.502844,1.7771239,0.3239997,0.38240454
0,230,-0.46483123,-0.55279243,6.502861,1.7781539,0.32427403,0.38230476
0,231,-0.46477747,-0.5528622,6.4995728,1.7776895,0.32454807,0.3822062
0,232,-0.46449578,-0.5529235,6.503479,1.778141,0.32482186,0.38210887
0,233,-0.4644115,-0.5530347,6.5051384,1.7779822,0.32509533,0.38201272
0,234,-0.4641757,-0.5531744,6.503248,1.7778916,0.3253685,0.3819178
0,235,-0.46417814,-0.5532356,6.5041637,1.7781835,0.32564136,0.38182408
0,236,-0.46393877,-0.55328935,6.502556,1.7779555,0.3259139,0.38173157
0,237,-0.4638183,-0.55350894,6.5031414,1.7780728,0.32618612,0.3816403
0,238,-0.46371543,-0.55348074,6.5020256,1.7781048,0.32645798,0.38155016
0,239,-0.4635923,-0.5535326,6.503456,1.7779517,0.3267295,0.3814613
0,240,-0.4633599,-0.55373675,6.500847,1.7783952,0.32700065,0.38137358
0,241,-0.46320033,-0.5537202,6.5027866,1.7785139,0.32727146,0.3812871
0,242,-0.4631471,-0.5539292,6.500698,1.778635,0.32754186,0.3812018
0,243,-0.463035,-0.55393153,6.5023804,1.7786808,0.32781187,0.3811177
0,244,-0.46287727,-0.5540615,6.5021477,1.7787719,0.3280815,0.3810348
0,245,-0.4626475,-0.5540626,6.5022125,1.7791362,0.3283507,0.38095307
0,246,-0.46254778,-0.55421793,6.5014763,1.778904,0.3286195,0.38087255
0,247,-0.4623444,-0.55429995,6.5020065,1.7796412,0.32888785,0.3807932
0,248,-0.4622392,-0.55443144,6.501074,1.779501,0.32915577,0.38071507
0,249,-0.46215558,-0.55439067,6.501997,1.7793598,0.32942325,0.38063812
0,250,-0.46198004,-0.55450267,6.5030556,1.7795658,0.32969028,0.38056237
0,251,-0.4618647,-0.5546106,6.5035744,1.7794428,0.32995683,0.38048777
0,252,-0.461689,-0.5547798,6.5029106,1.7800746,0.3302229,0.38041437
0,253,-0.46154785,-0.5548343,6.504883,1.7795811,0.33048847,0.38034213
0,254,-0.46148646,-0.5549565,6.5025673,1.7801657,0.33075356,0.38027108
0,255,-0.4613005,-0.55494833,6.5026913,1.7794008,0.33101815,0.38020122
0,256,-0.4611689,-0.55508274,6.50235,1.7804408,0.33128223,0.38013253
0,257,-0.46098304,-0.5550214,6.504944,1.7796168,0.33154574,0.380065
0,258,-0.46079528,-0.5552133,6.5026035,1.7810216,0.33180875,0.37999865
0,259,-0.46069264,-0.5551724,6.504032,1.7798529,0.3320712,0.37993345
0,260,-0.46060723,-0.5554308,6.5015736,1.7808008,0.3323331,0.37986943
0,261,-0.46042752,-0.5553766,6.4991913,1.7804513,0.33259442,0.37980658
0,262,-0.46034807,-0.5556194,6.501665,1.7808328,0.33285517,0.3797449
0,263,-0.4601223,-0.55553603,6.5029144,1.7808332,0.33311534,0.37968436
0,264,-0.46010208,-0.55578226,6.504753,1.7807593,0.33337492,0.37962496
0,265,-0.4598372,-0.5557292,6.5028973,1.7809377,0.33363387,0.37956676
0,266,-0.4598452,-0.55594325,6.504078,1.7806568,0.33389223,0.3795097
0,267,-0.45960534,-0.5559444,6.503536,1.7810473,0.33414996,0.37945378
0,268,-0.45959163,-0.5561445,6.5034065,1.7811532,0.33440703,0.379399
0,269,-0.45934594,-0.5560273,6.503582,1.7812114,0.33466348,0.3793454
0,270,-0.4593621,-0.55614233,6.5044556,1.7816987,0.33491927,0.3792929
0,271,-0.45907962,-0.5561993,6.504223,1.7816658,0.3351744,0.3792416
0,272,-0.45913923,-0.5564317,6.504486,1.7817612,0.33542886,0.3791914
0,273,-0.45878434,-0.5563597,6.500862,1.7817197,0.33568263,0.37914234
0,274,-0.45874202,-0.55648273,6.50457,1.7817698,0.33593568,0.37909442
0,275,-0.45849633,-0.55657345,6.5025673,1.7820978,0.33618805,0.37904766
0,276,-0.45850348,-0.5567881,6.5047626,1.7816553,0.3364397,0.379002
0,277,-0.45817703,-0.5567598,6.5042896,1.7825251,0.33669063,0.37895748
0,278,-0.4582523,-0.55686975,6.5052185,1.7820086,0.33694082,0.3789141
0,279,-0.45788205,-0.5569896,6.505333,1.7825794,0.33719027,0.37887183
0,280,-0.4578578,-0.5570011,6.501335,1.7822137,0.33743897,0.37883067
0,281,-0.45770097,-0.55714655,6.506464,1.782434,0.33768693,0.37879065
0,282,-0.45754278,-0.5570894,6.506199,1.7827091,0.33793408,0.37875172
0,283,-0.45740402,-0.5572909,6.5065155,1.7826018,0.33818045,0.37871394
0,284,-0.45731354,-0.557246,6.504318,1.7825794,0.33842605,0.37867725
0,285,-0.4570769,-0.5573932,6.506092,1.7829542,0.33867082,0.37864166
0,286,-0.45701754,-0.5575108,6.50749,1.7828822,0.33891478,0.3786072
0,287,-0.4568829,-0.5574828,6.5052967,1.7833152,0.33915794,0.37857383
0,288,-0.45671636,-0.5577196,6.5049553,1.7830687,0.33940026,0.3785416
0,289,-0.4565879,-0.5576461,6.504553,1.7836576,0.33964175,0.37851042
0,290,-0.4565177,-0.55791956,6.5051174,1.7831244,0.33988234,0.37848035
0,291,-0.4562788,-0.55795753,6.5049076,1.7838111,0.34012213,0.37845138
0,292,-0.45620632,-0.5579679,6.5059757,1.7831483,0.340361,0.37842348
0,293,-0.45607924,-0.5580943,6.5049057,1.7838688,0.34059903,0.3783967
0,294,-0.45593637,-0.5580107,6.506262,1.7836218,0.34083614,0.37837097
0,295,-0.45588386,-0.55816644,6.504574,1.7839055,0.34107235,0.37834632
0,296,-0.4556601,-0.55821484,6.5055695,1.784131,0.34130764,0.37832278
0,297,-0.45551783,-0.5583108,6.504524,1.784008,0.34154204,0.3783003
0,298,-0.45530003,-0.5584542,6.504959,1.784514,0.3417755,0.3782789
0,299,-0.45522666,-0.5585702,6.507921,1.7844539,0.342008,0.37825856
0,300,-0.45511127,-0.5586312,6.5061226,1.7848849,0.34223956,0.3782393
0,301,-0.45503134,-0.5588253,6.507183,1.7845731,0.34247017,0.3782211
0,302,-0.4548937,-0.5587971,6.5072174,1.784905,0.34269983,0.37820396
0,303,-0.45475668,-0.5590136,6.507311,1.7852306,0.34292847,0.3781879
0,304,-0.45466936,-0.5589682,6.5066223,1.7851553,0.34315613,0.37817287
0,305,-0.45446348,-0.55911326,6.5085506,1.7853436,0.3433828,0.3781589
0,306,-0.4544202,-0.5589815,6.505987,1.7854166,0.34360847,0.37814596
0,307,-0.45408934,-0.5591,6.50581,1.7854042,0.34383312,0.3781341
0,308,-0.45410454,-0.5592427,6.505245,1.7853961,0.34405673,0.37812328
0,309,-0.45366734,-0.5593072,6.5089245,1.7854176,0.3442793,0.37811348
0,310,-0.45374823,-0.5595022,6.5027714,1.7853603,0.3445008,0.37810475
0,311,-0.45349103,-0.5595081,6.505745,1.7855167,0.3447213,0.37809703
0,312,-0.45351875,-0.55980974,6.5072956,1.7857504,0.3449407,0.37809032
0,313,-0.45331573,-0.5596284,6.5061417,1.7857137,0.34515902,0.3780847
0,314,-0.4532233,-0.5599899,6.5087376,1.7862334,0.34537625,0.37808004
0,315,-0.4531275,-0.5597875,6.5060463,1.7856112,0.3455924,0.37807643
0,316,-0.4529276,-0.5599486,6.5074005,1.786612,0.34580743,0.37807384
0,317,-0.45275676,-0.5599716,6.5050735,1.7861161,0.34602135,0.37807226
0,318,-0.45263046,-0.56011295,6.5067444,1.7869997,0.34623417,0.3780717
0,319,-0.45239294,-0.5602506,6.5071373,1.7859998,0.34644583,0.37807214
0,320,-0.45230198,-0.5603582,6.506439,1.7870383,0.34665635,0.37807357
0,321,-0.45216358,-0.5603034,6.5069504,1.7863374,0.3468657,0.37807602
0,322,-0.45203984,-0.56053287,6.506222,1.7869439,0.3470739,0.37807947
0,323,-0.45207858,-0.56049925,6.50988,1.7867327,0.34728092,0.3780839
0,324,-0.4518484,-0.5606746,6.5115795,1.7866831,0.34748676,0.37808934
0,325,-0.45176852,-0.56068236,6.5123005,1.7873282,0.34769142,0.37809578
0,326,-0.45157808,-0.5608213,6.5092144,1.786984,0.34789488,0.37810317
0,327,-0.45155162,-0.56088126,6.5090904,1.7875419,0.3480971,0.37811157
0,328,-0.45126998,-0.5609658,6.5072365,1.7877922,0.3482981,0.37812093
0,329,-0.4512012,-0.56103396,6.508461,1.7876658,0.3484979,0.37813124
0,330,-0.4508894,-0.56114537,6.50848,1.7882743,0.34869644,0.37814257
0,331,-0.45080018,-0.5611041,6.5106754,1.7873616,0.34889373,0.37815484
0,332,-0.45061833,-0.5612224,6.5068283,1.7872725,0.34908974,0.37816808
0,333,-0.45054054,-0.5612422,6.5071754,1.7868524,0.3492845,0.37818226
0,334,-0.45036072,-0.5613059,6.5073853,1.787076,0.34947798,0.3781974
0,335,-0.4504429,-0.5614924,6.5080013,1.7867069,0.34967017,0.37821352
0,336,-0.45018566,-0.56143385,6.511738,1.7868185,0.3498611,0.37823057
